"Reference","Feed name","DM","ADF","NDF","ADL","CP","OM","P","Ca","Na","Fe","K","Mg","Cu","Mn","Zn","IVDMD","ME","NEm","NEg","NEl","Country"
"107340","Buffel grass","90.74","43.38","69.80","4.68","12.25","88.20","3.30","","","","","","6.28","","","62.52","9.00","5.44","3.01","5.52","Kenya"
"107341","Buffel grass","91.63","34.84","64.17","4.23","11.75","84.36","5.40","","","","","","6.11","","","66.02","9.04","5.44","3.05","5.56","Kenya"
"107342","Buffel grass","92.43","36.08","67.33","5.87","18.50","88.03","4.70","","","","","","4.98","","","59.18","8.54","4.98","2.64","5.23","Kenya"
"107625","Buffel grass","91.63","","72.50","","11.75","87.56","3.60","","","","","","27.61","","","60.12","8.62","5.06","2.68","5.27","Kenya"
"107627","Buffel grass","91.69","","73.75","","8.19","88.56","2.70","","","","","","25.96","","","55.59","8.12","4.60","2.26","4.94","Kenya"
"108029","Buffel grass","90.61","37.38","65.40","4.67","10.00","85.73","1.50","","","","","","","","","","","","","","Ethiopia"
"108043","Buffel grass","93.73","35.44","65.24","3.30","7.38","86.63","1.30","","","","","","","","","","","","","","Ethiopia"
"108048","Buffel grass","94.08","41.31","67.75","4.90","5.50","86.20","2.50","","","","","","","","","","","","","","Ethiopia"
"108053","Buffel grass","92.22","30.20","56.53","3.13","21.56","83.68","4.10","","","","","","","","","","","","","","Ethiopia"
"108062","Buffel grass","92.49","30.72","59.40","1.89","11.69","85.54","2.80","","","","","","","","","","","","","","Ethiopia"
"108071","Buffel grass","93.67","29.86","55.97","2.85","20.06","83.31","2.90","","","","","","","","","","","","","","Ethiopia"
"108077","Buffel grass","93.55","34.16","60.38","4.86","18.94","82.21","0.50","","","","","","","","","","","","","","Ethiopia"
"108098","Buffel grass","92.41","32.56","59.87","3.97","12.75","82.39","3.10","","","","","","","","","64.62","8.62","5.06","2.68","5.27","Ethiopia"
"108103","Buffel grass","92.35","31.99","57.75","3.67","17.00","85.62","2.50","","","","","","","","","64.84","9.04","5.44","3.01","5.56","Ethiopia"
"108193","Buffel grass","91.16","","","","11.63","85.81","1.20","2.80","300.00","618.10","20.70","2.10","9.00","62.30","49.20","","","","","","Ethiopia"
"110244","Buffel grass","90.46","","","","5.19","","","","","","","","","","","","","","","","Kenya"
"110296","Buffel grass","90.68","","","","5.88","","","","","","","","","","","","","","","","Kenya"
"110655","Buffel grass","90.41","","","","19.25","","","","","","","","","","","67.00","9.83","6.15","3.68","6.11","Kenya"
"111365","Buffel grass","93.56","30.46","56.14","6.38","10.69","76.60","","","","","","","","","","","","","","","Ethiopia"
"111369","Buffel grass","91.03","27.54","72.05","3.72","23.38","90.08","","","","","","","","","","","","","","","Ethiopia"
"111370","Buffel grass","91.71","25.32","55.94","2.77","20.75","83.06","","","","","","","","","","71.82","9.58","5.94","3.51","5.94","Ethiopia"
"111374","Buffel grass","93.36","42.56","72.92","7.78","7.25","88.41","","","","","","","","","","","","","","","Ethiopia"
"111381","Buffel grass","94.56","37.14","69.06","6.28","7.00","85.83","","","","","","","","","","","","","","","Ethiopia"
"111383","Buffel grass","92.38","27.04","54.42","3.01","24.13","83.25","","","","","","","","","","73.03","9.79","6.11","3.64","6.07","Ethiopia"
"111385","Buffel grass","93.05","37.54","64.89","7.13","7.69","77.12","","","","","","","","","","","","","","","Ethiopia"
"111388","Buffel grass","90.66","29.83","57.27","4.49","4.69","79.86","","","","","","","","","","70.02","8.95","5.40","2.97","5.52","Ethiopia"
"111393","Buffel grass","92.74","38.54","72.16","6.43","11.13","90.54","","","","","","","","","","48.08","7.32","3.81","1.51","4.35","Ethiopia"
"111406","Buffel grass","93.36","43.70","68.33","9.03","8.94","84.68","","","","","","","","","","","","","","","Ethiopia"
"111407","Buffel grass","92.26","28.81","57.81","4.28","24.13","86.45","","","","","","","","","","71.08","9.92","6.23","3.77","6.19","Ethiopia"
"111417","Buffel grass","92.42","46.80","74.10","9.94","9.63","91.54","","","","","","","","","","","","","","","Ethiopia"
"111418","Buffel grass","93.60","32.55","51.72","6.88","7.50","70.57","","","","","","","","","","","","","","","Ethiopia"
"111420","Buffel grass","93.39","38.64","69.80","7.00","8.31","92.97","","","","","","","","","","","","","","","Ethiopia"
"112019","Buffel grass","93.14","","63.37","","15.06","","","","","","","","","","","49.50","7.45","3.93","1.67","4.44","Kenya"
"112811","Buffel grass","90.84","38.14","67.71","5.61","11.69","89.47","","","","","","","","","","56.68","8.37","4.81","2.47","5.10","Ethiopia"
"112821","Buffel grass","91.29","40.82","70.08","6.77","8.19","86.59","","","","","","","","","","","","","","","Ethiopia"
"113234","Buffel grass","91.55","41.60","72.77","8.96","6.38","","","","","","","","","","","","","","","","Ethiopia"
"113244","Buffel grass","92.45","43.93","71.32","6.85","5.75","90.02","","","","","","","","","","","","","","","Ethiopia"
"113245","Buffel grass","91.66","45.33","72.99","7.21","4.38","88.38","","","","","","","","","","","","","","","Ethiopia"
"113251","Buffel grass","91.46","44.62","73.20","6.03","3.50","90.75","","","","","","","","","","","","","","","Ethiopia"
"113257","Buffel grass","89.89","31.96","64.04","3.80","12.44","89.81","","","","","","","","","","58.00","8.58","5.02","2.68","5.23","Ethiopia"
"113287","Buffel grass","90.84","39.61","64.42","4.01","8.00","81.33","","","","","","","","","","63.22","8.33","4.77","2.43","5.06","Ethiopia"
"113321","Buffel grass","92.11","41.09","69.94","5.92","5.31","90.30","","","","","","","","","","","","","","","Ethiopia"
"114084","Buffel grass","90.32","46.15","74.29","5.18","7.25","90.55","2.80","6.50","217.12","","22.30","1.90","","","","55.26","8.28","4.73","2.38","5.02","Kenya"
"116064","Buffel grass","92.07","","","","8.19","89.32","","","","","","","","","","","","","","","Ethiopia"
"116236","Buffel grass","91.57","40.98","68.49","6.28","5.75","87.60","","","","","","","","","","","","","","","Ethiopia"
"116255","Buffel grass","92.36","39.28","67.02","5.70","6.63","87.43","","","","","","","","","","","","","","","Ethiopia"
"116294","Buffel grass","92.76","38.82","63.78","7.70","4.63","81.91","","","","","","","","","","","","","","","Ethiopia"
"116334","Buffel grass","91.84","37.43","65.90","5.57","5.88","84.54","","","","","","","","","","","","","","","Ethiopia"
"116426","Buffel grass","92.18","39.67","71.01","5.81","3.38","86.91","","","","","","","","","","","","","","","Kenya"
"116603","Buffel grass","92.28","45.55","72.85","7.54","3.69","88.99","","","","","","","","","","","","","","","Kenya"
"116974","Buffel grass","90.51","38.27","68.18","3.78","11.19","82.10","","","","","","","","","","68.89","9.12","5.52","3.10","5.61","Ethiopia"
"116979","Buffel grass","90.63","35.54","64.03","3.02","16.19","83.77","","","","","","","","","","70.62","9.54","5.90","3.47","5.90","Ethiopia"
"116981","Buffel grass","90.85","43.22","70.82","3.94","8.81","84.67","","","","","","","","","","61.04","8.41","4.85","2.51","5.10","Ethiopia"
"116987","Buffel grass","91.78","43.22","68.51","4.13","8.75","81.93","","","","","","","","","","65.62","8.70","5.10","2.76","5.31","Ethiopia"
"116990","Buffel grass","91.82","42.37","69.27","4.06","9.81","83.68","","","","","","","","","","62.35","8.49","4.94","2.55","5.15","Ethiopia"
"116992","Buffel grass","91.00","37.77","63.08","4.12","15.25","82.78","","","","","","","","","","67.51","9.04","5.44","3.01","5.56","Ethiopia"
"117745","Buffel grass","93.03","31.49","54.30","5.71","10.13","69.80","","","","","","","","","","","","","","","Ethiopia"
"117747","Buffel grass","92.26","33.26","57.52","3.21","18.75","85.54","","","","","","","","","","60.39","8.45","4.90","2.55","5.15","Ethiopia"
"117766","Buffel grass","92.22","34.05","60.96","4.02","14.38","87.56","","","","","","","","","","","","","","","Ethiopia"
"117784","Buffel grass","93.52","36.71","64.08","6.22","8.88","79.34","","","","","","","","","","","","","","","Ethiopia"
"117821","Buffel grass","91.66","38.56","66.29","5.04","8.75","83.05","","","","","","","","","","","","","","","Ethiopia"
"117837","Buffel grass","92.17","43.75","73.27","7.76","8.50","89.52","","","","","","","","","","","","","","","Ethiopia"
"117850","Buffel grass","92.30","37.31","64.06","5.87","11.31","84.68","","","","","","","","","","","","","","","Ethiopia"
"119712","Buffel grass","90.98","42.72","68.31","6.56","6.19","84.16","","","","","","","","","","","","","","","Ethiopia"
"103156","Bermuda grass hay","90.63","34.91","72.74","4.59","13.13","91.49","","","","","","","","","","","","","","","Ethiopia"
"119770","Bermuda grass hay","90.71","","68.82","","5.50","88.80","","","","","","","","","","","","","","","Ethiopia"
"119773","Bermuda grass hay","91.10","","72.15","","5.44","90.44","","","","","","","","","","","","","","","Ethiopia"
"120005","Bermuda grass hay","88.66","","66.17","","7.38","86.31","","","","","","","","","","","","","","","Ethiopia"
"120071","Bermuda grass hay","92.68","","75.31","","4.88","89.12","","","","","","","","","","","","","","","Ethiopia"
"114079","Urochloa brizantha","90.75","39.29","73.76","4.74","5.56","93.81","2.30","4.00","121.30","","14.30","1.50","","","","51.28","8.08","4.52","2.22","4.85","Kenya"
"111652","Urochloa decumbens","91.90","45.66","75.79","7.04","2.38","90.37","1.30","2.50","","140.40","","2.00","10.55","","9.80","","","","","","Cameroon"
"109044","Brachiaria jubata","90.85","34.87","67.36","3.32","7.44","98.70","0.90","3.30","27.08","363.13","25.00","3.40","15.63","127.02","19.70","","","","","","Nigeria"
"109063","Brachiaria jubata","84.98","36.68","41.48","8.35","8.75","81.74","1.60","19.50","36.95","2378.09","37.70","7.40","9.65","351.49","30.71","","","","","","Nigeria"
"106190","Urochloa ramosa","88.29","26.33","64.82","1.87","15.63","91.19","","","","","","2.80","19.02","","85.17","","","","","","Cote d'Ivoire"
"106204","Urochloa ramosa","93.61","27.23","63.70","2.38","22.13","85.95","3.40","","","","","4.40","10.04","","72.21","","","","","","Cote d'Ivoire"
"106209","Urochloa ramosa","93.37","39.69","76.42","4.54","7.94","92.27","1.80","","","","","1.80","21.31","","78.40","","","","","","Cote d'Ivoire"
"111651","Urochloa ruziziensis","91.75","47.44","82.67","8.09","0.94","91.22","1.70","3.10","","263.90","","2.00","10.57","","25.30","","","","","","Cameroon"
"109014","Brachiaria stigmatisata","89.37","43.07","67.10","5.01","8.75","93.88","1.30","3.70","23.39","277.05","16.70","2.00","13.43","73.63","20.92","","","","","","Nigeria"
"109066","Brachiaria stigmatisata","90.17","38.24","69.04","4.24","8.88","94.41","0.60","4.00","14.86","89.39","10.60","2.00","5.77","178.00","17.41","","","","","","Nigeria"
"108047","Bristly foxtail","94.62","40.48","65.60","3.39","3.56","83.62","2.00","","","","","","","","","","","","","","Ethiopia"
"108054","Bristly foxtail","93.67","36.49","60.09","3.67","13.50","84.41","3.10","","","","","","","","","","","","","","Ethiopia"
"108060","Bristly foxtail","93.52","40.87","67.10","4.36","5.19","85.10","2.10","","","","","","","","","","","","","","Ethiopia"
"108066","Bristly foxtail","94.34","26.93","52.98","2.60","14.38","83.96","4.80","","","","","","","","","","","","","","Ethiopia"
"108075","Bristly foxtail","94.63","39.33","60.62","4.16","8.56","81.88","0.40","","","","","","","","","","","","","","Ethiopia"
"108102","Bristly foxtail","92.28","28.85","54.70","2.99","14.69","86.08","","","","","","","","","","69.83","9.71","6.07","3.60","6.02","Ethiopia"
"108108","Bristly foxtail","92.53","28.51","57.33","3.19","13.69","83.93","3.80","","","","","","","","","65.64","8.91","5.36","2.97","5.48","Ethiopia"
"113272","Barrel medic","89.55","35.24","46.66","6.60","17.19","88.13","","","","","","","","","","65.65","9.41","5.82","3.35","5.82","Ethiopia"
"113279","Barrel medic","88.35","29.52","34.73","4.49","20.19","85.73","","","","","","","","","","70.31","9.75","6.07","3.64","6.07","Ethiopia"
"113284","Barrel medic","88.26","34.27","45.48","6.90","18.06","88.67","","","","","","","","","","68.61","9.87","6.19","3.72","6.15","Ethiopia"
"109035","Alyce clover","89.86","40.04","55.01","8.69","14.31","92.51","1.40","2.60","73.00","168.48","17.90","3.90","9.13","24.93","29.82","","","","","","Nigeria"
"117794","Alyce clover","91.96","","","","12.44","63.88","1.10","5.30","63.18","","","2.60","10.55","","10.55","","","","","","Gambia"
"117801","Alyce clover","89.74","","","","16.56","92.55","1.10","10.60","53.26","","","2.90","13.26","","22.51","60.38","9.20","5.61","3.18","5.69","Gambia"
"117811","Alyce clover","90.11","","","","13.44","91.02","1.00","14.40","45.50","","","3.60","14.87","","19.86","","","","","","Gambia"
"117813","Alyce clover","89.86","","","","13.06","93.46","1.10","9.30","63.99","","","3.40","12.46","","19.92","","","","","","Gambia"
"117816","Alyce clover","89.02","","","","23.13","81.71","2.40","10.70","68.85","","","3.10","14.27","","25.16","67.50","8.87","5.31","2.93","5.44","Gambia"
"108142","Andropogon abyssinicus","91.61","46.94","79.02","4.24","4.94","91.47","3.00","3.50","200.00","333.70","13.10","1.00","3.60","2.30","4.80","","","","","","Ethiopia"
"112648","Andropogon chinensis","91.36","44.98","82.67","8.10","6.19","90.98","0.70","","","","","","","","","","","","","","Nigeria"
"109441","'Archer' axillaris","93.07","","","","","94.32","","9.40","278.85","431.92","18.50","1.10","7.46","252.89","36.56","","","","","","Ethiopia"
"111098","'Archer' axillaris","91.78","41.81","51.18","8.52","10.13","94.51","0.70","4.50","132.60","401.07","10.70","0.80","14.60","317.28","35.74","54.45","8.58","5.02","2.68","5.23","Ethiopia"
"111593","'Archer' axillaris","90.39","47.63","56.69","10.24","7.81","94.50","0.80","5.20","48.46","233.10","17.60","1.00","12.20","238.85","36.18","50.99","8.08","4.56","2.22","4.90","Ethiopia"
"111693","'Archer' axillaris","90.94","48.61","58.78","10.24","8.63","94.93","","","","","","","","","","51.24","8.16","4.64","2.30","4.94","Ethiopia"
"112826","'Archer' axillaris","89.83","43.24","56.76","10.71","9.25","94.92","1.10","","","","","","","","","55.70","8.79","5.23","2.85","5.40","Ethiopia"
"112832","'Archer' axillaris","92.38","51.44","66.39","12.78","9.69","94.39","","","","","","","","","","48.73","7.74","4.23","1.92","4.64","Ethiopia"
"112855","'Archer' axillaris","93.43","44.33","57.37","9.03","10.13","95.17","1.20","","","","","","","","","","","","","","Ethiopia"
"113045","'Archer' axillaris","95.26","46.90","62.44","11.69","8.81","94.48","1.10","4.70","17.32","342.80","12.50","1.20","7.03","299.50","42.40","48.88","7.78","4.27","1.97","4.69","Ethiopia"
"113062","'Archer' axillaris","94.29","36.48","51.35","7.95","11.56","94.27","1.20","","","","","","","","","","","","","","Ethiopia"
"113231","'Archer' axillaris","94.37","32.16","52.44","6.95","9.88","88.58","1.00","","","","","","","","","60.46","8.79","5.19","2.85","5.40","Ethiopia"
"113327","'Archer' axillaris","91.71","51.90","71.36","13.02","8.75","94.59","1.70","2.80","93.88","204.20","17.70","1.00","6.54","279.40","40.00","","","","","","Ethiopia"
"113330","'Archer' axillaris","95.58","34.21","51.40","7.69","14.56","93.73","","","","","","","","","","61.92","9.54","5.90","3.47","5.94","Ethiopia"
"113331","'Archer' axillaris","95.18","34.59","48.73","7.84","14.56","94.49","","","","","","","","","","63.48","9.87","6.19","3.72","6.15","Ethiopia"
"113335","'Archer' axillaris","93.26","47.99","62.67","11.87","12.19","93.78","2.00","3.40","97.90","487.02","17.90","1.30","3.22","340.23","40.10","52.71","8.24","4.73","2.38","5.02","Ethiopia"
"113963","'Archer' axillaris","92.95","30.38","42.72","6.07","16.94","93.44","","","","","","","","","","65.09","9.96","6.28","3.81","6.23","Ethiopia"
"113964","'Archer' axillaris","93.12","34.53","45.95","7.06","16.19","93.25","","","","","","","","","","63.50","9.71","6.07","3.60","6.02","Ethiopia"
"113965","'Archer' axillaris","93.14","35.61","46.18","7.46","15.81","93.25","","","","","","","","","","63.05","9.67","6.02","3.56","5.98","Ethiopia"
"113966","'Archer' axillaris","93.08","34.30","47.45","7.39","17.06","92.88","","","","","","","","","","64.01","9.75","6.11","3.64","6.07","Ethiopia"
"114080","'Archer' axillaris","90.39","37.12","48.72","9.67","15.69","86.46","2.50","12.50","161.70","","14.60","2.10","","","","57.38","8.16","4.60","2.26","4.94","Kenya"
"114139","'Archer' axillaris","89.74","36.58","42.59","7.91","18.19","91.67","","","","","","","","","","61.82","9.33","5.69","3.26","5.73","Ethiopia"
"114140","'Archer' axillaris","89.50","35.70","43.45","7.61","18.94","91.65","","","","","","","","","","61.11","9.20","5.61","3.18","5.69","Ethiopia"
"114141","'Archer' axillaris","89.46","35.67","42.83","7.76","18.63","91.67","","","","","","","","","","63.15","9.50","5.86","3.43","5.90","Ethiopia"
"114142","'Archer' axillaris","90.27","34.42","40.95","7.50","20.13","91.41","","","","","","","","","","63.13","9.46","5.82","3.39","5.86","Ethiopia"
"115219","'Archer' axillaris","91.86","42.03","55.30","9.34","12.88","90.39","","","","","","","","","","57.86","8.62","5.06","2.68","5.27","Kenya"
"115221","'Archer' axillaris","92.09","47.57","58.07","12.24","11.63","91.75","","","","","","","","","","56.50","8.58","5.02","2.68","5.23","Kenya"
"115232","'Archer' axillaris","92.89","45.60","61.06","9.54","11.81","91.12","","","","","","","","","","50.24","7.66","4.14","1.84","4.60","Kenya"
"115234","'Archer' axillaris","92.52","44.52","60.26","8.86","12.63","91.56","","","","","","","","","","51.21","7.82","4.31","2.01","4.73","Kenya"
"115246","'Archer' axillaris","92.78","41.23","54.47","8.34","14.25","91.05","","","","","","","","","","58.37","8.79","5.19","2.80","5.36","Kenya"
"115248","'Archer' axillaris","92.79","46.29","55.65","11.39","15.56","91.68","","","","","","","","","","56.72","8.62","5.06","2.68","5.27","Kenya"
"116053","'Archer' axillaris","90.97","","29.48","","27.19","95.75","","","","","","","","","","","","","","","Ethiopia"
"116054","'Archer' axillaris","90.49","","31.84","","28.00","96.21","","","","","","","","","","","","","","","Ethiopia"
"108027","Aristida barbicollis","92.22","40.88","70.83","3.87","9.06","89.24","2.00","","","","","","","","","","","","","","Ethiopia"
"108068","Aristida barbicollis","93.38","38.66","70.84","3.14","8.31","89.93","2.40","","","","","","","","","","","","","","Ethiopia"
"108030","Aristida congesta","90.32","39.01","67.44","3.91","10.00","89.17","1.60","","","","","","","","","","","","","","Ethiopia"
"100945","Aristida kenyensis","94.29","","73.74","","2.44","87.28","","","","","","","","","","","","","","","Kenya"
"102620","Aristida kenyensis","94.63","46.33","77.12","","9.19","","","","","","","","","","","","","","","","Ethiopia"
"116446","Aristida kenyensis","91.84","44.38","72.24","5.98","3.94","88.09","","","","","","","","","","","","","","","Kenya"
"107398","Alfalfa","86.80","","","","21.13","","1.40","","","","","","","","","","","","","","Ethiopia"
"107399","Alfalfa","87.54","","","","22.69","","1.10","","","","","","","","","","","","","","Ethiopia"
"107400","Alfalfa","92.93","","","","22.25","","1.90","","","","","","","","","","","","","","Ethiopia"
"107401","Alfalfa","93.86","","","","17.75","","1.50","","","","","","","","","","","","","","Ethiopia"
"107402","Alfalfa","92.08","","","","24.38","","2.20","","","","","","","","","","","","","","Ethiopia"
"107403","Alfalfa","91.36","","","","23.31","","2.10","","","","","","","","","","","","","","Ethiopia"
"107404","Alfalfa","92.27","","","","21.69","","1.40","","","","","","","","","","","","","","Ethiopia"
"107405","Alfalfa","91.79","","","","23.81","","1.70","","","","","","","","","","","","","","Ethiopia"
"107406","Alfalfa","92.61","","","","25.06","","2.20","","","","","","","","","","","","","","Ethiopia"
"107408","Alfalfa","91.02","","","","24.94","","2.30","","","","","","","","","","","","","","Ethiopia"
"107409","Alfalfa","92.97","","","","25.25","","2.50","","","","","","","","","","","","","","Ethiopia"
"107410","Alfalfa","93.14","","","","15.69","","3.00","","","","","","","","","","","","","","Ethiopia"
"107411","Alfalfa","95.22","","","","19.00","","3.10","","","","","","","","","","","","","","Ethiopia"
"107412","Alfalfa","94.38","","","","13.94","","3.30","","","","","","","","","","","","","","Ethiopia"
"107413","Alfalfa","92.30","","","","14.44","","3.30","","","","","","","","","","","","","","Ethiopia"
"107414","Alfalfa","88.63","","","","13.19","","5.80","","","","","","","","","","","","","","Ethiopia"
"107415","Alfalfa","90.00","","","","17.00","","3.00","","","","","","","","","","","","","","Ethiopia"
"107416","Alfalfa","90.00","","","","15.31","","6.30","","","","","","","","","","","","","","Ethiopia"
"107418","Alfalfa","90.00","","","","18.56","","6.00","","","","","","","","","","","","","","Ethiopia"
"108081","Alfalfa","93.93","32.56","40.71","5.70","8.13","87.57","","","","","","","","","","","","","","","Ethiopia"
"108082","Alfalfa","94.29","39.34","48.08","7.37","4.13","88.45","","","","","","","","","","","","","","","Ethiopia"
"108083","Alfalfa","93.24","27.55","36.96","6.13","5.00","88.69","","","","","","","","","","","","","","","Ethiopia"
"108084","Alfalfa","92.96","36.03","48.23","7.73","17.63","90.57","","","","","","","","","","","","","","","Ethiopia"
"108085","Alfalfa","93.25","44.85","52.63","9.69","2.00","90.61","","","","","","","","","","","","","","","Ethiopia"
"108086","Alfalfa","94.05","40.20","50.48","8.83","","90.16","","","","","","","","","","","","","","","Ethiopia"
"108087","Alfalfa","92.42","39.63","49.11","9.01","","89.97","","","","","","","","","","","","","","","Ethiopia"
"108683","Alfalfa","92.73","","","","17.50","93.69","","","","","","","","","","","","","","","Ethiopia"
"108684","Alfalfa","92.68","","","","17.56","94.72","","","","","","","","","","","","","","","Ethiopia"
"108685","Alfalfa","91.58","","","","18.00","94.09","","","","","","","","","","","","","","","Ethiopia"
"108686","Alfalfa","92.25","","","","14.06","94.18","","","","","","","","","","","","","","","Ethiopia"
"108687","Alfalfa","92.48","","","","20.31","94.66","","","","","","","","","","","","","","","Ethiopia"
"108688","Alfalfa","92.86","","","","17.19","94.88","","","","","","","","","","","","","","","Ethiopia"
"108689","Alfalfa","92.38","","","","17.13","94.23","","","","","","","","","","","","","","","Ethiopia"
"108690","Alfalfa","92.91","","","","21.38","93.38","","","","","","","","","","","","","","","Ethiopia"
"108691","Alfalfa","93.44","","","","18.56","94.09","","","","","","","","","","","","","","","Ethiopia"
"108692","Alfalfa","92.57","","","","15.75","93.80","","","","","","","","","","","","","","","Ethiopia"
"108693","Alfalfa","92.56","","","","16.75","93.57","","","","","","","","","","","","","","","Ethiopia"
"108694","Alfalfa","92.82","","","","16.31","92.82","","","","","","","","","","","","","","","Ethiopia"
"108850","Alfalfa","96.00","","","","14.50","","","","","","","","","","","","","","","","Ethiopia"
"108859","Alfalfa","91.50","36.83","46.64","6.90","20.69","89.10","4.60","14.00","547.43","442.95","31.70","3.70","8.96","32.68","16.28","63.15","9.20","5.61","3.18","5.69","Ethiopia"
"108903","Alfalfa","90.79","28.73","34.37","4.19","23.75","87.50","6.80","","","","49.70","","","","","70.95","10.04","6.36","3.89","6.28","Ethiopia"
"108904","Alfalfa","91.81","33.50","42.74","5.61","21.44","89.25","6.20","","","","46.20","","","","","64.20","9.37","5.73","3.31","5.77","Ethiopia"
"108905","Alfalfa","92.34","33.45","46.50","6.04","23.88","89.37","6.00","","","","45.20","","","","","62.41","9.12","5.52","3.14","5.61","Ethiopia"
"108906","Alfalfa","92.21","34.26","44.05","6.52","22.00","89.22","7.20","","","","44.70","","","","","63.45","9.25","5.65","3.22","5.69","Ethiopia"
"108911","Alfalfa","87.71","28.77","32.86","4.40","30.06","87.12","6.40","","89.39","","51.60","2.70","","","","","","","","","Ethiopia"
"108912","Alfalfa","88.14","28.27","35.50","5.40","30.81","87.38","4.80","17.10","98.14","","48.00","2.60","","","","","","","","","Ethiopia"
"108913","Alfalfa","88.97","29.28","36.37","5.87","21.31","88.40","2.30","27.50","132.97","","30.50","2.10","","","","","","","","","Ethiopia"
"108916","Alfalfa","88.56","31.62","37.21","5.93","22.69","88.59","3.30","22.50","136.86","","37.50","2.30","","","","","","","","","Ethiopia"
"108919","Alfalfa","88.94","31.18","39.77","7.15","22.19","88.75","2.80","24.70","122.33","","26.20","2.20","","","","","","","","","Ethiopia"
"108922","Alfalfa","89.49","31.36","40.80","6.98","22.63","90.14","3.20","21.70","94.98","","25.00","2.10","","","","","","","","","Ethiopia"
"108925","Alfalfa","89.61","34.71","45.21","7.60","18.81","91.01","2.60","19.30","43.30","","23.50","1.90","","","","","","","","","Ethiopia"
"108928","Alfalfa","89.38","37.91","46.60","7.99","18.75","91.49","2.80","16.10","151.94","","27.00","1.90","","","","","","","","","Ethiopia"
"108935","Alfalfa","88.91","27.21","31.14","5.10","27.69","86.29","4.40","5.30","126.98","","41.50","2.50","","","","","","","","","Ethiopia"
"108938","Alfalfa","89.24","28.77","30.87","6.97","32.06","87.14","4.20","10.80","117.77","","47.10","2.50","","","","","","","","","Ethiopia"
"108941","Alfalfa","89.03","26.78","31.83","5.34","26.75","87.62","2.80","1.90","110.75","","43.10","2.20","","","","","","","","","Ethiopia"
"108944","Alfalfa","89.60","27.50","34.87","5.32","25.50","87.62","2.50","21.90","112.95","","35.40","2.20","","","","","","","","","Ethiopia"
"108947","Alfalfa","89.59","30.97","38.50","6.46","22.88","87.78","2.30","16.60","103.81","","29.00","1.90","","","","","","","","","Ethiopia"
"108950","Alfalfa","89.48","31.85","41.57","7.14","19.13","88.75","2.50","20.70","71.08","","27.40","2.00","","","","","","","","","Ethiopia"
"108953","Alfalfa","89.52","31.60","41.48","7.38","20.31","88.42","2.50","15.20","99.20","","26.50","1.80","","","","","","","","","Ethiopia"
"108956","Alfalfa","89.46","31.32","41.40","7.44","19.75","89.14","2.30","15.60","124.52","","26.40","2.10","","","","","","","","","Ethiopia"
"108959","Alfalfa","89.49","32.27","43.37","7.65","19.88","89.74","2.40","14.00","70.06","","25.60","1.90","","","","","","","","","Ethiopia"
"109220","Alfalfa","89.09","","","","16.63","89.86","","","","","","","","","","","","","","","Ethiopia"
"109315","Alfalfa","89.82","34.11","46.40","7.54","18.69","90.32","4.10","14.80","723.60","686.21","9.60","3.90","8.31","49.85","32.40","65.50","9.67","6.02","3.56","5.98","Ethiopia"
"109345","Alfalfa","91.58","","","","20.44","90.16","4.60","","","","","","","","","","","","","","Ethiopia"
"109346","Alfalfa","91.07","","","","17.50","90.00","5.40","","","","","","","","","","","","","","Ethiopia"
"109867","Alfalfa","90.24","38.02","45.93","7.64","22.19","88.92","","","","","","","","","","58.91","8.62","5.06","2.68","5.27","Ethiopia"
"109869","Alfalfa","89.35","36.27","43.02","7.05","22.06","88.25","","","","","","","","","","60.46","8.74","5.19","2.80","5.36","Ethiopia"
"109870","Alfalfa","88.14","37.46","46.99","7.25","19.63","89.07","","","","","","","","","","58.09","8.54","4.98","2.59","5.19","Ethiopia"
"111014","Alfalfa","94.67","","57.41","","10.69","90.35","3.80","0.70","363.28","352.26","24.80","3.80","11.76","35.90","36.74","52.18","7.87","4.31","2.01","4.73","Ethiopia"
"111337","Alfalfa","91.18","34.55","38.17","5.87","17.25","89.65","2.80","10.60","402.39","313.56","37.70","3.80","17.88","35.86","25.22","65.31","9.54","5.90","3.47","5.94","Ethiopia"
"111363","Alfalfa","91.73","51.68","66.46","10.76","7.88","91.72","4.10","","","","","","","","","","","","","","Ethiopia"
"111986","Alfalfa","92.86","34.16","45.89","7.20","18.94","89.95","3.50","11.10","","","","3.30","","","","","","","","","Ethiopia"
"111988","Alfalfa","92.72","35.61","46.42","7.69","21.94","90.05","4.80","9.70","","","","3.90","","","","","","","","","Ethiopia"
"111990","Alfalfa","93.27","38.01","49.12","8.28","18.38","89.80","4.00","10.50","","","","3.60","","","","","","","","","Ethiopia"
"111993","Alfalfa","90.62","","","","19.75","90.00","4.20","10.90","624.48","800.82","31.50","3.90","18.10","59.37","32.90","","","","","","Ethiopia"
"112008","Alfalfa","91.60","34.60","48.45","7.25","15.13","89.27","","","","","","","","","","","","","","","Ethiopia"
"112033","Alfalfa","94.54","43.24","51.75","10.47","16.56","88.99","4.10","9.80","618.10","660.70","30.70","3.40","19.70","33.80","35.40","","","","","","Ethiopia"
"112847","Alfalfa","90.33","36.11","47.69","8.24","15.06","90.40","3.10","","","","","","","","","","","","","","Ethiopia"
